Year,Cleaned_Review,is_negative_sentiment
2018,"On February 11, 2018 we traveled with ""Fly Scoot"" from Singapore to Chennai. From Chennai we had transfer to Sharja. Before checked (check-in) our tickets we understand to it have imposible this transfer (in Chennai) for us. he FlyScoot ground staff immediately helped us. They gave us all support both in airport in Singapoure and airport in Chennai. Without their help, we wouldn't have got home. The flight was on time, the service was at the top level - flight crew, food, WC-clean and hgih speed Wi-Fi. The seats were wide and comfortable. The plane was B787 Dreamliner - by my opinion the best plane on nowadays.",0
2018,"When choosing a budge airline, we definitely begin with some low expectation. With Scoot, you got to expect even lower, then lower it again on the Singapore to Zhengzhou route. At Singapore Changi Airport, Scoot Check-in is not automatic. They definitely make sure to make everyone pay for the extra kg on their hand luggage, not at the counter, but with separate crew/staff who buzzes around each and everyone of you to make you pay. So be careful, weigh your luggage and make sure it is below 10kg. The seats are close together, tight. Surprisingly, at Zhengzhou Xinzheng Airport, Scoot counter is very friendly and up-to-standard. This was not expected at all. The ground staff is professional and helpful. For budget travelers in the early morning or mid-night scene, it could say a lot about local hospitality. In the end, Scoot costs not less than other airlines. I will get back to China Southern, or Xiamen Airline. Scoot no more!",1
2018,"Flew Singapore to Jakarta. 1) The way that Scoot is making money is ridiculous, after check in, there are staff who go around checking the weight of cabin luggage and purposely look for an extra kilogram and demand payment for it. Poor man behind me was forced to pay for his extra 1 kg! 2) Entry to aircraft - a passenger with a wheelchair was treated as a second class passenger as nobody was assisting. 3) Dirty and oily seats, magazines, all around you was just not hygienic.",1
2018,"Gold Coast to Bangkok via Singapore. Travel Insurance what a scam. I went online to book a return ticket to Thailand all went well past the flight from point of origin, then came the fun part, the web site opened a second link continuing with my booking, I paid for all and felt little unusual having to pay in 2 different segments one there in AUD and one back in Baht, so far all good. Then I read the fine print a few days in re my ticket, saying I'm only covered with my travel insurance while on flight to and fro, no holiday no time outside the airports, contacted the insurer being part of Scoot and the excuse was they insure the trip out but another insures the trip back. I said I want a refund they told me to contact scoot - now after 3 emails and no reply links so we cant continue the conversation - only after a number of days. Every time you submit an email again it takes up to 10 days. The frustrating thing is with such large companies there is no direct input to record your side of any story in hard copy or email. And no refund I needed to get new travel insurance. I will never fly with them again.",1
2018,"I want to leave my feedback on the poor service we got from Scoot on our return flight, Amritsar - Singapore on 6 Feb. We experienced a delay of more than 3 hours. Our flight was supposed to leave Amritsar at 6h40am and left after 9h30. No explanation is given but the staff were very thorough in checking all the luggage with a couple of kgs above the limit so they could charge the overweight excess to the passengers. Scoot kept 200+ passengers waiting for more than 3 hours without proper explanation or apology. After a 5h30 long flight, we arrive at Changi Airport (Singapore) and are told to wait because the aircraft doesn't have a place to taxi. We wait 45 min inside the aircraft, again with no proper apology or any kind of proper compensation. On a full flight with plenty of families with small kids, they don't even have the courtesy to give out some water for the children. To top it off, we reach the belts area to collect our luggage and our flight is not even announced on any screen. The passengers have to go around and guess which belt is our luggage being dumped on. For a flight that costs 400SGD return, the service offered is shamefully poor. It shows lack of professionalism and respect for customers. It shows that the airline is more interested in making a profit on overweight charges than on the comfort and wellbeing of your passengers. Don't recommend.",1
2018,Singapore to Jakarta. This plane looks outside and feel very old inside. Overhead compartments in our row are being filled up by passengers sitting in the far back; that's 4 of us seated in 1 row with just 1 carry-on and yet no space in both side of our overhead compartments ! The staff requested we checked in our hand carry which inconvenient us since we put our important items in there. We have to take almost everything out and put them in a plastic bag so we can put them in the pouch in front of our seat while the carry-on bag was checked-in.,1
2018,"Taipei to Tokyo. Scoot nickles and dimes you, constantly makes you painfully aware you chose economy. They charge you $4 for a bottle of water, Taipei does not have free water and an hour long security/out immigration before which you have to empty bottles. They will separate families in different rows. They won't let me use last two seats in aft of the plane saying there is a S$20 fee each for them. The checkin staff took 15 minutes reading every page of my canadian passport like a magazine, where people behind me got seats at other counters. The final verdict - flight is full, sorry for bad seats.  No wifi, food is expensive, no customs forms for Tokyo, sorry. CEO says bad days of discount air travel are over, I think he meant ""its going to be worse"" They have deep pockets (owned by Singapore Airlines) but they are miserly, staff is polite and courteous but machine like, lack empathy - that's culture of Scoot, superficial.",1
2018,Gold Coast to Jaipur via Singapore. I am writing this review on the bad experience I had while travelling with my kids and old aged parents. We checked in from Gold Coast and got our boarding passes for our next flight to Jaipur in Gold Coast itself. Upon entering our flight to Jaipur only them we realised that our seats were the last row which does not recline at all. We checked 14 hrs before the flight yet we got the last row. The staff were were not helpful when we asked for help to change our seats saying the flight was full. To add to our misery our hand luggage had to be kept in between our legs as the overhead compartment was full. The hot meal pack food is pathetic. Other then that no much choice and very expensive. They don't even give water for free which is the basics. Absolutely pathetic experience - with the extras cost it comes as expensive as any other airline.,1
2018,"Sydney to Bangalore via Singapore. I picked this flight solely because departure from Sydney was at 1.30 pm, layover at Singapore was 2.50 hrs then arrival at Bangalore would be 10.55pm the same night - they delayed my flight at last moment and mailed that information to me at about 11.30 pm the night before departure, so late i couldn't make any alternate arrangements. The delay was 2.0 hrs long - if it was 3 hrs or more the airline would have to issue every passenger a $50 voucher - however flight landed at Singapore 2 hrs later than scheduled. Before boarding the staff at Sydney airport promised me that my connecting flight and stay arrangements would be sorted once I met the staff at Singapore - my connecting flight had left 2 hrs before I landed, staff was overtly rude. They patched me up with a much cheaper flight which would leave 8 hrs later (overnight stay) - upon asking about the accommodation , they asked me to lay around at the airport. Biggest lesson of my life - never ignore the reviews about airlines before booking flights.",1
2018,"Taipei to Seoul. The terminal number was not clear on email ticket. Result was going to the wrong terminal. Long queues at check-in resulting in getting to the ticket desk between 0 to 8 minutes beyond check-in time. Check in staff simply say ""check-in closed"". Refusing to offer assistance or allowing passengers without check-in bags to receive a boarding pass.  Overall very unfriendly staff. Not able to reach Scoot by phone. No offers for a replacement flight. Will not be flying Scoot again.",1
2018,"Singapore to Bangkok. Soon after take-off, a passenger went to a vacant seat located at the emergency exit (13F) for additional comfort. A Scoot cabin staff went to ask her politely to return to her designated seat and the passenger did. The staff deserves praise to approach the passenger because allowing her to continue seating at the emergency would have compromised safety in case of an unexpected incident as the passenger was not briefed on how to operate the exit door prior to takeoff.  Keep up the good work Scoot.",0
2018,"Singapore to Hong Kong. Terrible overall experience. Every possible excuse to charge you for things that are normally part of the ticket: its not low cost at all, and with petty rules about anything that can be charged for (check the weight of your carry on bags before you leave home!), ground staff who act like they get a percentage of any extra revenue they charge you for and no managerial presence to smooth anything over. The staff on board are fine, the food (don't buy it) is awful, the seats are tiny, i'm not that tall (under 6ft) but couldn't fit my legs in without spreading into the aisle, very uncomfortable journey. They say they are low cost, but if you have been scalped for all the extras, they are not cheap all. I do this trip roughly every month, have used pretty much all the airlines who fly it, and I wont use Scoot again.",1
2018,"I flew with Scoot earlier this month from Lucknow to Singapore (TR501). I wanted to call out the excellent service that was provided to not just me, but to multiple passengers on this flight by one of the crew. This must have been a difficult flight to manage with lots of seniors and babies on board but the attitude displayed by one female FA was remarkable. She  put the parents at ease and handled the situation in a most kind and professional manner. She also made it a point to talk to children on the flight and picked them up and took them for little walks whenever she saw the parent looking tired or the child looking restless. I must also mention, how she sternly told off a few difficult passengers who violated the policy of eating outside food, but did not across as rude or harsh. Big fan of what I saw that day. Hands down, the best cabin manager I have seen in action.",0
2018,"Taipei to Singapore. My scheduled flight was 2.05 pm and we reached the check-in counter at 1.10pm and  were told that check-in closes at 1.05pm (an hour before flight). The customer service kept saying to buy a new ticket.  It was just a 5 mins difference and we had to purchase a new flight ticket. I find this really ridiculous as the airline had a policy of check-in closed an hour before flight. This policy does not reflect in the scoot app. The policy only reflects on the invoice sent via to email. When I asked if they had seats left for the next upcoming flight, they told me to purchase the ticket online. This 5 mins later cost me $375SGD per person. When I sent an email regarding about this issue, they did not address to my question or provide a solution. Their reply: We refer to your feedback received on 19 January 2018 through our Customer Support Portal. As part of our efforts to maintain on-time flight departure, we adhere closely to our check-in counter closure times. Our check-in counters open 3 hours before departure time and closes at 1 hour prior to scheduled departure. We note your feedback on our airport check-in staff/handling. This will be shared with the relevant airport teams for their review for us to further improve our services. Nevertheless, passengers who showed up after the check-in counter closure time will not be accepted for the flight and our tickets are non-refundable in nature.",1
2018,"Singapore to Perth. What a disgrace. We rock up to the airport for the 14th and last flight of a round the world trip. We booked lounge access and Scoot in silence as a treat to cap off our 5 week holiday. We find that our flight was not on the screen so go to the service desk. The lady says that the flight is still on and to head to the appropriate gate. As we were walking away we are called back to be told that the Scoot flight has been cancelled and Scoot has tendered a Singapore Airlines plane but there would be no refreshments or entertainment offered. On top of that we lost our lounge access and Scoot in silence. About a week after we got home I find out that there has been fraudulent activity carried out with my credit card in India, one of our stops around the world. I had to get a new card. I then started the process to get my money refunded from Scoot and that has continued to this day (5 months later). They will not accept my new card details which has been provided in the form of an official letter from my bank. They are thieves and will not accept that they have stuffed us around no end. I will never fly with them again.",1
2018,"Sydney to Singapore. Utterly appalling! I know it is a budget airline, but there's no excuse for getting the basics wrong. Flying out of Sydney to Singapore on Dec 29th, the check-in queue was the longest I have seen one in my life - it went past the barriers and all the way down the public area to almost the next main exit. Apparently they had delayed a flight the night before and it was now leaving about the same time as ours 1.30pm / 3pm no problem, that happens. But in this case, they know exactly how many people are going to be arriving, and when, and there were so few staff checking people in it was ridiculous. I barely moved for 30 mins (in the queue where the check-in counters were so far away I couldn't even see them) and was now less than hr from take -off. The let me skip the q but they should have had people separating the queue into the 1.30 and 3pm flights from the outset. A text message to flyers saying to expect delays at check in and arrive earlier would have also been a no-brainer. On the flight itself, it took nearly 2 hours for the drink carton to come around, by which stage a man at the back was dehydrated and distressed. The menu in the pocket related also to a different flight. I travel by budget airlines frequently but will never fly Scoot again.",1
2018,"Singapore to Sydney. I am a regular Scoot customer but unfortunately I had on numerous occasions been tricked by the Scoot website unaware of the not very clear and not very straight forward system into paying extras. On my last Oct flight, while I unticked the box of not buying insurance, it somehow was ticked at the final page and I had to pay the extra for the travel insurance which I had already taken up with another company. I just let this pass because it was not a lot of money. On my recent trip in Jan 2018, I booked my ticket to Taipei on 22 Dec and decided to add a check-in luggage on 24 Dec. I had went on the site to manage booking and add luggage and thought it went through and while it was Christmas eve, I had little time to follow up with email. On the 9 Jan 2017 I arrived at Tao Yuen airport and put my check-in luggage and was told I did not buy any and was to pay NTW3660 for a 17kg luggage. I wish to advise those who are not very computer savvy to be very careful when booking online with Scoot, you need to double check very careful each step you tick or enter, they will suck your money and no reasoning. I had many other occasions paid for chosen seat but being allocated another at the airport. You need to take screen shots on every step or they will trick your money. At the end of the day, the fare will come to about the same as a full fare airline so why chose Scoot.",1
2018,Singapore to Langkawi. Scoot is one of the worst airline I have travelled in. The staff is highly unprofessional and at checkin the way staff talk to customers is derogatory. You get a feeling like as if you are flying for free and Scoot is doing you a favour to you by letting you fly with them. Even after complaining to manager about the unprofessional staff there was not a single word of apology or regret from them. This airline spoiled my mood during my holiday. Also at the cost of this airline you can get air Asia or even better airline.,1
2018,"Athens to Singapore. Cabin crew service was excellent despite being  busy. They are kind, sincere and polite, and do their best to meet the customers' requests. The flight I was on from Athens to Singapore was a full flight and the staff was really busy trying to seat all the passengers. Despite that, they are very attentive and are careful not to neglect our requests.",0
2018,"Sydney to Singapore. Planned flight: 14th December 2017 at 10 pm. Actual take off: 15 December at 2 pm The worst budget airline. The flight got cancelled. It was announced at the gate few minutes before the boarding time. We had another connecting flight from Singapore to Sri Lanka. However, we were informed that we would be given another flight next day early morning. So we were forced to collect our luggage and return home.Since we had a connecting flight, wehad to pay another 900 aud to reschedule the flight to Sri Lanka. When we returned  next morning to Sydney airport, we were informed the Scoot flight got delayed by 2 hours. Ok fine, still we had a hope that we could catch the rescheduled flight to Sri Lanka. However, finally the Scoot flight got further delayed and it left Sydney at 2 pm on 15 December. When we arrived Singapore, our (rescheduled) SriLankan airline flight has left and we had to book another flight to Sri Lanka by paying another 500 AUD which leaves next day morning. Finally, we arrived Sri lanka exactly one day later the scheduled arrival and paying more than 1500 aud extra for tickets and taxi. It was a horrible experience and like a nightmare to us. The ground staff at Sydney airport do not even know how to handle such issues. They were unprofessional and appalling. One staff member laughed at us when we asked for compensation for the connecting flight rescheduling cost, and the manager even threatened my husband saying she would not board us if we do not stop complaining. Overall experience was unspeakably awful.",1
2017,"Manila to Singapore, booked to travel in January 2018. Customer service does not exist. I've been trying to call the customer service in Singapore, Philippines, Australia, and any countries I can try. No one picks up. Every time I get a classic machine voice that everyone is on the phone (on several occasions!). I tried sending a feedback through their online form. I tried to complete every single field, and by the time i click on ""submit"" it says that I have not entered on the ""Case Category / Type Field.",1
2017,"I have flown quite a number of budget airlines in Asia and Scoot is by far the worst and most unprofessional one. Our flight from Singapore to Kochi was delayed for 1 hour and the pilot neither acknowledged the delay nor offered an apology. Crew members were untrained, rude, and had extremely poor language skills. The return journey from Kochi to Singapore, only upon asking at check in desk we were told that the plane was delayed for an hour. But we were puzzled to see that the original departure time was printed on the boarding pass. Nowhere else in the airport or at the departure gate was there an indication or announcement of the delay. Upon tracking the flight status of the incoming plane we realized that the flight was delayed for at least 2 hours, and passengers were not promptly updated. At the end of the flight, again there was no acknowledgement of the 2 hr delay nor an apology. When we feedback to the crew member she just drew a blank poker face and did not bother to respond. It was appaling to see a budget carrier associated with Singapore Airlines go so low in service standards. Definitely never flying Scoot again.",1
2017,"Singapore to Ipoh. Flew Scoot simply because of timing and no major full service airlines served this route. The plane was old, but they flew on time, the return flight was earlier. As this is a budget airline, I didnt expect much. Food and drinks are only available at a price and the seat pitch was as how budget airlines usually go. What was most troublesome was the passengers. The moment the seatbelt light was off, the pushing and shoving begins. Everyone tried to get hold of their luggage. This seemingly old gentle man stepped on my foot twice, pushed and shoved me and others to get to his suitcase two rows away. When he was done I faced him and told him you dont need to push and shove you know, you could just ask and he pretended he didnt understand English. If you can, just check in your luggage. The passengers always bring a lot of carry on and the odds of finding a space above your seat is slim.",0
2017,"Perth to Singapore. Extremely bad service regarding infants onboard, even for a low budget airline. Not only was there no priority boarding which is common for most airlines in the world but we werent even allowed to stand by boarding desk. Had to take all our things and stand by another gate!",1
2017,"Melbourne to Amritsar via Singapore booked for January 2018. Worst airline ever! If there were negative points I could give them, I would. Appalling customer service, incompetent staff on ground and in the cabin. They lost my luggage to being with and ruined the first week of my holiday. Despite booking Scootbiz and having flexibility in my ticket, when I enquired to change my flight to leave early, they quoted me USD 550 to change my ticket. This is after I paid USD 799 for my ticket. When I go to book a fresh ticket with the same extras etc, the new ticket is USD 794. How does this work! How are they even allowed to operate in the Australian market?",1
2017,"Athens to Singapore. Experience was okay. Although 11 hours on a budget flight was a bit too much for me. No one checked our carry-on luggage when we checked in at the counter and at the gate, nor cared when we ate outside food on the flight. A guy we recently met had 3 bags due to finding a sleeping bag at a festival but he wasn't told he was over the luggage limit and brought it on the flight. My boyfriend experienced a problem when his boarding pass was scanned. Apparently his seat number got changed after check-in and was moved from a window seat to an aisle seat. Because all the seats in my row were occupied, I couldn't get much sleep or relaxation during the 11 hour flight. Luckily when we arrived in Changi Airport, where we could sleep at a snooze lounge at 5am. Also, the flight attendant call button is located at the handrest area so people kept accidentally pushing it.",0
2017,"My wife and I was to have flown from Singapore to Taipei on 10 Dec in Scootbiz but we could not as my wife had a road accident in October. I contacted the airline to cancel the booking and to get back a refund (even if partial). But instead of a partial refund, I was given a run-around with one-way emails from Scoot asking for letter from doctor stating she could not travel (which I obtained) but in the end Scoot says go claim from your insurance! What a waste of time doing all that and calling the call centre (put on hold many times)! And I requested refund way back in Oct when the flight was in Dec. And in the end I found out they sold my already paid seats - what unscrupulous greed!",1
2017,"Jakarta to Singapore. A Scoot stewardess acted so condescending. Flight departed a bit delayed, I had an urgent appointment right after the flight, hence when my carry-on baggage was placed in a row behind me I wasn't happy because if my baggage was behind me then when disembarking I had to wait for all other passengers to go before me. If my baggage is located at any row in front of me, during disembarking I could follow the flow of movement of other passengers. I explained this to her, asking either one of these, I to move to any seat behind the row where my luggage was located, or my baggage to be moved to any free space in the compartment at any row in front of me. She said, ""there's nothing I can do"" and she pointed out that it's not her job to move my bag. What kind of attitude she had. To me, fly Scoot last.",1
2017,"Singapore to Sapporo via Taipei. This is the worst Airline in terms of service level at the ticketing and pre-boarding service. It is the most opportunistic airline that charges absurdly for the slightest change. I kept getting cut-off in my attempt to call and under the pretext or excuse that the manager's name dealing with my case has to be kept a secret, I could never identify the person whom I am supposed to talk to. Scoot had allowed me to change the passenger for the air ticket that I bought for my daughter. But due to unforeseen circumstances, she cannot join us in our family trip. I had to transfer the ticket to my niece. However, during the several telephone conversation, I have been told that the change fee is between S$80-S$100. However, when I tried to make the change online, I was told it would cost me $400, almost the price of the ticket itself! Plus there would also be a fare difference charge when there is no fare change, no change in date or time or selling away my existing ticket and rebuying another! The $400 change fee comprises S$100 for change of first name, another $100 for change of last name, multiply that by 2 for the return ticket! This is the most absurd charge and the airline refused to budge telling me its in their rule!. Firstly, the rule is absurd and secondly, during all the telephone exchanges, I have only been told it is between S$80-$100 and never $400! The discussion has been going on for 2 weeks now, but there has been no resolution. I feel that I have been held to ransom as I am due to depart in slightly more than a week. I have been using Scoot alot recently. But customer service, goodwill and ethical practice obviously has no place in Scoot's management! I will think doubly hard about ever using Scoot again. I had expected that its afiliation to SIA would count in ensuring a certain service level! I also thought my being a Krysfliier member would also be factored in their dealing of this matter. But obviously it does not!",1
2017,"Our first sector was Sydney-Singapore to meet up with our cruise. The supposedly new aircraft looked like a tired old wreck. The carpet was so badly worn. The cabin crew were aloof, and not that approachable. They have a 'no you cannot eat, drink any food-la but ours"" policy. One lady next to me opened a small bag of chips when one female attendant came and told her 'no eating own food, not allowed so put away'. The food we had paid for was bad. I understand about keeping prices down but what we got served up was so bad. No coffee/tea for that sector but you could buy soft drinks. You were charged for everything - Blankets, food, water. The flight home was even worse. An after midnight take off, freezing cabin (if your cold you buy blanket,  only $10.) Passengers complained about cabin temperature (no can fix-la) and off they would walk.",1
2017,"Singapore to Krabi. Essentially we had missed the time for check in and based on airport and airline procedure we would have been unable to board. One of Scoots on ground staff however went out of her way to help us with this, calling the flight captain who kindly agreed to open the counter for us. They went out of their way and were empowered to do so, and in so doing provided us a superior customer experience. A big thank you to both of them and shout out for the exemplary customer service.",0
2017,"Cebu to Melbourne via Singapore. The good thing about this flight is that you fly the Boeing 787 which is a comfortable plane. There are however lots of downsides flying Scoot:  no in seat power, despite this being common on the B787 - seats are extremely narrow, especially the window seat. Scoot charges a ridiculous booking fee per person per flight, which they hide during the booking process - airport tax in Cebu (php 750) is not included in your ticket and has to be paid separately, I find this extremely deceiving - if you add everything up they are not cheap at all.",1
2017,"Singapore to Penang. Scoot lost me in their systems and put me through queue after queue till the point where the system shut out my ticket and i was forced with the most condescending service to buy another ticket under the guise of an admin fee, its incredible how terrible Scoots service has become since merging with Tigerair and its the most contempt i have ever witnessed by service staff. Not only myself but i am surrounded by passengers with the same issues raging all around me as the service counter queues continue to stretch out.",1
2017,"Bangkok to Singapore. Most horrible airline ever. Reached the boarding gate 5 minutes late and the staff was unhelpful in trying to help me check in and argued with me about being 5 minutes late. I must admit I was at fault for being late, I felt that the staff made no effort to help and was rude. Lousy service. Definitely not book a scoot flight again.",1
2017,Flew Gold Coast to Singapore with Scoot. Was fine. I'm 6'2 (188cm) plenty of leg room. I read so many bad reviews here - people complain about not having what they didn't pay for. This is a good no frills flight on a modern plane and its run well. For the price I highly recommend it. Can't comment on the food.,0
2017,"Tokyo Narita to Bangkok. ScootBiz is not worth the money. Your bag does not get a ScootBiz label. Therefore your bag doesn't come first. I had to wait for offloading almost to the end - ScootBiz has no own exit from the plane. You have to go back through economy class to get out. What a hassle - seat is not flatbed and has small recline only. It was uncomfortable, I got back pain. No blanket, no pillows are provided - you can only close the blinds electronically 1 hour after take off. Enjoy the sun in your eyes for the first hour. I didn't know you need to download an app before getting on board: I missed the movies - the cutlery is plastic and such bad quality.",1
2017,"Bali to Chennai via Singapore. On check in I was informed that I have to pay 320,000 rupees more. No explanation as per why, and when I insisted that I have paid everything needed to my travel agent when I booked the flight, I was simply told that if I don't pay this extra money I won't be allowed to go on the flight. So I did pay it, and asked for the IATA reclamation form. The person in charge didn't know what a reclamation form is, let alone have it. On the first flight I think I understood what has happened. A very impolite flight attendant served a meal saying that I have ordered a meal. I haven't actually, and if I had decided to buy it on the plane, 2 meals (for 2 flights) would have cost 100,000 and not 320,000 rupees. What must have happened is that my travel agent wrote on all the tickets I have reserved that I am vegetarian, and Scoot interpreted it as if I have ordered a meal.",1
2017,"Singapore to Phuket in 2018. I wanted to book a flight for my wife, my daughter (1 year old) and myself but was not able to book a seat for my daughter online. So I called Scoot, they told me to just book a ticket for my wife and me and add our daughter to our tickets, and after booking I would need to call Scoot again to request for a seat for our daughter. It turned out when I called to confirm the seat that I had to pay the adult seat rate to get a seat for my daughter after already paying for the infant fee of 75SGD! So eventually I paid almost the double fee for my daughter than I had to pay for our own tickets! It is a ridiculous policy of which I still can't believe that they even dare to request this! With most airlines you fly for free with an infant but when you want to have a seat you pay a normal rate but with Scoot you have to pay double the normal rate!",1
2017,Singapore to Bangalore. Worst experience flying with Scoot. Was not allowed to put my cabin luggage in the compartment above the seats and the air hostess was rude. I had to fly with my legs folded throughout the journey. Never flying again with Scoot.,1
2017,"Singapore to Kalibo via Cebu. We are utterly disappointed with the service and food options on our flight from Singapore to Kalibo and Kalibo back to Singapore! While we were flying to Kalibo, we have ordered some food on Scoots menu but we were informed rudely by the cabin crew that it was out of stock. And when we return back to Singapore after four nights, the same food choice was out of stock again. When we asked the crew why is that so and he said that it was due to the food choice being only available on flights from Singapore to Kalibo - which is blatant lie! - because we flew the exact said route four nights ago and were told that it was out of stock. Disappointed! You guys at Scoot need to renew the on-flight menu and educate your crew members!",1
2017,"Singapore to Melbourne. Absolutely disgusted to find that our seats 1A and 1C, that were booked in February, had been changed to 3A and 3C. Complained at the desk in Singapore who just stalled for time until our flight was called. Advised that at boarding gate they will assist us, of course they can't help, as seats were already taken. On our return to Melbourne I complained and was advised that I was sent an email in July regarding a merge with Tiger. Although our flight, date and time did not change apparently our seats did, which we weren't aware of. They mentioned something about an upgrade at Singapore and after reading the review of 12 August, it appears our seats we booked were sold to a higher bidder. My advice fly Scoot but don't expect seats you book and pay for. Scoot are unapologetic and ground staff, either ignore you or use other time wasting tactics until flight is called.",1
2017,"Flew Scoot from Taipei to Tokyo. I thought since this is a cheap airline, the service would be horrible. However, it's not the case at all. I was lucky to have pre-selected my seat and paid a fee to sit in the silent zone. There were actually parents with small children taking the same flight (leaving 6.40am) I was shocked. What are the parents thinking?? I highly recommend the passengers to pay for the silent zone seats if you are annoyed by screaming kids easily. In general, a pleasant experience.",0
2017,"Bangkok to Kansai. Due to the fact that I was in a tour group, I couldnt choose the airline I was flying. I wanted to fly Thai Airways, however that wasnt possible. On a timeline scale, I reserved an extra ticket for my Mum in business, as it was on sale at the time. It was only $200 on the first sector, so we brought it. It would also benefit me and my brother by having an empty middle seat. Initially, I asked for an exit row, and got the best seat, 4J and 4H. However, the boarding passes they printed us were the flimsy receipt type. Once I got on board, the flight attendant at the door greets you,  and find out that there is someone occupying my seat. I call the purser, and she is unwilling to help and throws the responsibility at ground staff. They then say that this was a double seat assignment and that I had to sit in row 15. The seat itself isnt appealing, and some short haul aircraft have better seats. I couldve paid extra for seats with extra legroom, but since it was a group booking this had to be done at check in, and inevitably led to the double seat assignment. Luckily, the scheduled aircraft to fly this flight was a 2 month old 787. But the plane looked like it had suffered years of abuse! The most annoying thing also mentioned in previous reviews are the call button/light switch, awkwardly placed on the armrest. I understand the 787 doesnt have call buttons on the ceiling, but cant you find a better place for it? After takeoff, I order a lasagne and pasta for my brother. The lasagne tasted unappetising, while the pasta tasted really bland. A little bit later in the flight, I had Ice cream for dessert and also nachos prior to landing. All this food set me back 50 Singaporean dollars. The equivalent amount of food on AirAsia would only cost me a third as much, and also tastes better.  On the flight from Tokyo to Bangkok, the staff at the check in were friendly like Japanese people are, and I requested an extra legroom seat, and found out I wouldnt be charged for it since the flight was overbooked. However, my brother wasnt allowed to sit there, so we asked if he was allowed to sit in The ScootInSilence zone, which he wasnt allowed to, even though he was 13 and the minimum age to sit there is 12. There was a lady and her daughter talking in Japanese in the counter next to us, and later in the flight, I saw her and her daughter (who looked like she was 10) sit in the scoot in silence zone which made me question if I had a language barrier, even though the guy at the counter wasnt Japanese. The crew on this flight were much more friendly, but still considerably cold. I went to have some conversation in the galley, and after 2 minutes of pleasant conversation they all had their backs turned on me. Scoot is a horrible choice and I would pay much more in order to be able to avoid it. Not worth the $500 I paid round trip.",1
2017,"Singapore to Melbourne return. I took Scoot on a return flight from SIN to MEL and back The departure time was 1:15AM and at 630AM MEL time (or 4:30AM SG time), I was awaken because they were serving the Premium Meal that I ordered.  My Premium Meal breakfast came with Haagen Dazs ice-cream. At 630AM? While serving me Premium Meal, the stewardess was stacking more than 1 meal on the tray and knocked a container of salad from the tray. It fell in between passengers seat. Luckily my meal was served.  The stewardess (while still holding a tray of meal - minus the salad) was on her knees trying to locate the dropped salad. She then get another stewardess to help while still holding the tray of food. And when it was time to serve food to the rest of the passengers, the cart carrying food was being emptied and so a stewardess asked another stewardess to bring extra food to re-fill the card. The air steward bought 3 trays of food and simply just place it on the floor on the aisle. The tray of food was on the floor for a full 5-min before it was placed into the cart. Seriously?  Food is terrible. Why can't I order more than 1 meal per flight? This is an 8-hour flight! Please learn from AirAsia X to see how this can be done. Cabin temperature is too hot. I was sweating on both flights",1
2017,"Singapore to Bangkok. Started boarding and while in the airbridge next to the plane door the captain orders the closure of the hatch in order to perform an engine trial run. The passengers have to wait standing in the small corridor for this procedure for about 20 minutes. At entering is clear that the plane has not been cleaned from previous flight, there are papers on the floor and there is some food leftovers on the seats. Plane smells not being properly air conditioned, the seatsleg space is bellow the acceptable minimal and when the passenger in front of me reclines the seat it smashes my knees. Given the price its definitely not worthy since there are many alternative flights cheaper that offer better leg room and also better service and better food. I would definitely not fly them again.",1
2017,"Singapore to Sydney. At the gate we were handed photocopied pages of what was not available on board. By this stage we couldn't buy any food or drink. This was a Scoot flight operated on a Singapore Airlines plane, with a Singapore Airlines crew and flight code. Someone at Scoot thought it cheaper to pay for only the wet lease of the aircraft and not provide any services, drinks, or food. There were no soft drinks for the whole flight. No alcohol. No wifi. No IFE. We were offered a small packet of peanuts and a glass of orange juice for the first five hours. And nothing else. No movies, music or no magazines.  After five and a half hours breakfast was served. Beware if you're tossed onto one of these 'cargo' flights, it's a long flight if you can't sleep, nor watch a movie, nor listen to music, have a snack, soft drink or a beer or glass of wine. Take your own food.",1
2017,"Singapore to Perth. First time trying on Scoot. The seat space for Scoot is small and there does not provide any in-flight entertainment. i understand that as it is Singapore budget air. However, in this 5 hours flight, the temperature in flight is about 28-30 as it gets a bit suffocate, thus, create a great discomfort. other than that, this is what expected for a budget air.",0
2017,"Firstly, just as any budget airline, Scoot charges high fees for necessities, such as bag fee of $40 USD and seat selection fee $14 USD. Once on my 6-hour flight from Bangkok to Tokyo - they wouldn't even provide water to passengers without a fee. It was $4 USD for a bottle of water - something that should be provided for free as a human right on any flight. Thus, I find it highly inhumane that the airline will try to make profit on such simple things. I asked for a blanket (as it was an overnight flight) and was told I'd have to pay for that as well - although most long-distance flights will provide them for free. Secondly, I asked the staff if I could move to an empty row in front of my (empty row) seat for more leg room - only to be informed that I would need to pay more. Later I witnessed a few of Scoot flight attendants take up the whole row that I asked to moved to in order to take naps (as it was an overnight flight). I disembarked this flight with a very poor impression of Scoot airline and will never use them again. I recommend using proper (not budget) airlines, as the cost comes at to be the same.",1
