Airline,Review ID,Date Published,Overall Rating,Passenger Country,Trip Verified,Review Title,Review,Aircraft,Type Of Traveller,Seat Type,Origin,Destination,Layover,Date Flown,Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Wifi & Connectivity,Value For Money,Recommended,Inflight Entertainment
scoot,394079,2016-04-21,9,Australia,,"""most impressed with Scoot""","Perth to Singapore. My wife and I were most impressed with Scoot. From checking in at the airport, the staff were obliging and friendly. The seats were comfortable, plenty of legroom, food was excellent and cabin staff very polite and friendly. On the return journey, the only complaint we have is that we were seated opposite the toilet and this at times had its moments of drifting odours. We are flying again at xmas time and hope we again have a good experience.",Boeing 787,Couple Leisure,Economy Class,PER,SIN,,April 2016,5.0,5.0,5.0,5.0,,5.0,yes,
scoot,392040,2016-04-20,10,Australia,Verified Review,"""great value for money""",Sydney to Singapore with Scoot. Excellent experience and great value for money. Would highly recommend for those on a budget. For those needing extra leg room it is so much better than economy class. Staff really looked after us and it was great being first on and off the plane. No need to stand in long queues and having to jostle past other travelers.,Dreamliner,Family Leisure,Business Class,SYD,SIN,,April 2016,5.0,5.0,4.0,5.0,,5.0,yes,
scoot,391496,2016-04-10,1,Australia,Verified Review,"""uncomfortable flying with them""","Our experience flying Scoot from Melbourne to Taipei via Singapore was a miserable one. The cabin was hot, as there are no overhead airvents it just got worse as the flight went on. What makes this issue worse is they charge you a lot for water when they are running a very hot cabin. I wrote to Scoot feedback about this issue and they confirmed they run the cabin at 24c degrees. Once the sun streams in through the windows and there's no cool air in the cabin it feels a lot hotter. From this flight my mother got sick and she was unwell for the rest of our trip. I read all the negative reviews of Scoot but went into flying with them with an open mind but I couldn't ignore how uncomfortable flying with them is. Next the seats, after a few hours it feels like a metal bar is pushing into your lower back, I found them unbearable, the food wasn't much better. Because of this we changed carriers when we flew back and went Emirates, which after you add all the add ons on Scoot really wasn't much more expensive. It was like night and day - we had ventilation, the food was decent and the seats comfortable . Why do Scoot run the cabins so hot and why no ventilation. These are basic needs of human comfort. The cabin attendants were rude - one had a fair old go at my mum for eating a sandwich she bought at the airport.  Once we landed in Singapore they parked at a stand and bussed us to the terminal, considering the amount of clear gates, is this really necessary ?",Boeing 787-8,Family Leisure,Economy Class,MEL,TPE,SIN,February 2016,1.0,1.0,1.0,2.0,2.0,3.0,no,1.0
scoot,389132,2016-03-31,7,Singapore,Verified Review,Scoot customer review,"Singapore to Guangzhou, flying with Scoot. They have good aircraft, staff, etc, but their schedule is just crazy. They cannot operate the Guangzhou flight on time even though they have a blocked flight time which is much longer than the actual flying time. Have to improve their game. Pros, a good aircraft in the Boeing 787, nice staff and good seats. The cons: bad scheduling - remote gate in Guangzhou is horrendous (other airlines get better gates). Horrible placing of light and call attendant button in the seat area, and it went off every 10 seconds in the flight.",Boeing 787-800,Solo Leisure,Economy Class,SIN,CAN,,March 2016,4.0,4.0,,3.0,3.0,5.0,yes,
scoot,387120,2016-03-24,7,Singapore,Verified Review,"""actually a good experience""","First experience of Boeing 787 with Scoot on Singapore Bangkok round trip. While Scoot is low cost airline, the aircraft was brand new Boeing 787 and seats were quite comfortable. Routine flight, but one can sense that you are flying on higher altitude than usual (it was 42000ft). Okay service, no delay - was actually a good experience. Plus the aircraft is able to contact to WiFi.",Boeing 787,Solo Leisure,Economy Class,SIN,BKK,,June 2015,4.0,4.0,,4.0,4.0,5.0,yes,
scoot,387020,2016-03-23,8,Canada,Verified Review,"""great experience flying Scoot""","Bangkok to Singapore, and a great experience flying with Scoot! First time I had flown with them. Plane was quite large, made you feel like you had room, and  wasn't cramped. Empty seats all around, lots of room to stretch out. Great for short trips, if you only have a carry on bag. No snacks or drinks included in flight, but it's a budget airline. Price of the tickets was well worth it. Would definitely fly with them again.",,Solo Leisure,Economy Class,DMK,SIN,,March 2016,4.0,3.0,,4.0,,4.0,yes,
scoot,386690,2016-03-22,9,Australia,,"""I like Scoot as a low cost airline""","Third time flying with Scoot, from Sydney to Singapore. New Boeing 787-900 was clean and comfortable. I like the larger size windows and you can adjust the tinting. Crew friendly and efficient. Did not pre purchase any food but you can buy onboard. The adjustment I would like to see is perhaps complimentary water. There is no inflight entertainment so take that into consideration on the 7-8hr trip and plan ahead. Return flight was also good, but the late departure out of Singapore at 1.45am is quite tiring. Scoot CEO was on board and crew took opportunity to invite passengers to have photos taken with them and their CEO.  Overall, I like Scoot as a low cost airline and if you keep this in mind and not expect a full service airline (ie: pay as you go) you shouldn't be too disappointed.",Boeing 787-900,Solo Leisure,Economy Class,SYD,SIN,,March 2016,4.0,5.0,3.0,5.0,4.0,5.0,yes,2.0
scoot,386242,2016-03-20,1,Singapore,,"""very poor experience""","Overall a very poor experience with Scoot when compared with other budget airlines. It was our first time so we did not realise the biz class seats did not recline much and the leg rest also did not come up. We bought biz cos we thought we would get a better rest on the redeye but instead, passengers in economy were able to take 2-3 seats and lie down while there is a non-movable handrest between the biz seats and my toddler couldn't lie on my lap so ended up being even more uncomfortable. I brought packet oats for my toddler and wanted just a bowl of hot water but even that could not be accommodated. I guess this is budget but I don't know what biz class I was paying for. On the return flight, we missed the cutoff for the checkin counter by 5 min, that is clearly our bad as we didn't know it was 1 hour cutoff (In Singapore mostly 40 min) but what annoyed was the scoot counter staff attitude. It's tough for anyone to miss their flights but they were really mean and rude about it. I then realised the Economy class passengers for this flight were still being checked in and asked why we couldn't then get on but she said its because we were not already in the queue by the 1 hour mark. So it wasn't like the counter had closed which I would fully understand but just for the principle of it. This inflexibility really put me off. Next she tells me too bad, the tickets are non-refundable (we paid $2700 for the 3 tickets - not exactly cheap cos i wrongly thought biz class was worth it). They had no scoot counter at the airport and there is no wifi at the airport. So I had to make multiple long-distance calls to find out tomorrow's flight would cost be another $2k. At this point, I gave up and opted to buy 3 new full-fare ticket on SIA from Brisbane airport. It was a mistake to fly Scoot. Should have just flown a return flight on SIA from the get-go. Somehow I bought being a SIA subsidiary meant I was getting a similar customer service which was not the case.",,Family Leisure,Business Class,SIN,OOL,,March 2016,2.0,2.0,,1.0,,2.0,no,
scoot,382186,2016-03-03,7,Australia,,"""very good seat pitch""","Melbourne to Singapore return. $5 for early check-in, changing date of flying without even proper explanation (simply an ordinary email), barely any service and delays up to 1 hour - not really for people who dislike delays, primitive service, awful communication and ridiculous extra costs. Not to mention the insincere attitude of the crew. Nevertheless their Boeing 787 seats have very good seat pitch. For small extra cost one can sit in the ""Scoot in Silence"" section which has better seats and proximity to business class (a few passengers simply went and sat there - crew didn't care). The more humid flight helped and atmospheric lighting of 787 made flying more interesting. Currently there's not many from Australia flying on Scoot, so I had 3 seats all to myself. This really enabled sleep.",Boeing 787,Business,Premium Economy,MEL,sin,,March 2016,4.0,1.0,,1.0,,5.0,yes,
scoot,381497,2016-02-29,8,United Kingdom,,"""seats were roomy""","Booked Scoot from Singapore to Perth as it had the best arrival time in Perth than any other flight on the day we needed to travel. Had read previous reviews and was honestly dreading the flight as they had been largely negative. We were pleasently surprised that the seats were roomy, staff pleasant and organised, the flight took off on time and landed on time. The inflight service was as you expect from a budget airline. It was a very good flight. It's a budget airline, we found it good value maybe we are not as precious about air travel as some. But not as bad as some of the reviews would have you believe.",,Couple Leisure,Economy Class,SIN,PER,,February 2016,4.0,4.0,3.0,4.0,3.0,4.0,yes,3.0
scoot,376637,2016-02-10,5,Australia,,"""hype, little substance""","Scoot Biz from Bangkok to Perth via Singapore. Scoot have new Boeing 787 aircraft now, that’s an improvement over the old B777. Like all the discount airlines, you have to pay for everything even with Scoot Biz - but they go the extra mile with charges not just for baggage, meals, entertainment, they even charge you to be among the first to be boarded. At DMK no early check in available, no dedicated Scoot Biz check in lane, but I asked and was shown to a check in counter immediately. DMK-SIN Boeing 787 has only 3 rows of business class but the seats are bigger and have more recline than economy class, but were hard as concrete. As I had 11 hours waiting in SIN for the connection I decided to pay extra for lounge access, they call it ‘scoot in style’. They use the SATS lounge which is very old and tired lounge, uninterested staff, uncomfortable seats, very limited snacks - the only redeeming feature was a shower, so refreshing for the next flight was helpful. SIN-PER was another Boeing 787 but with 6 rows of business class, same hard seats. The only highlight of the trip was both meals (beef) were quite good, not usually expected with discount airlines. So much for priority baggage handling for their ScootBiz passengers, mine were among the last to come out. All hype, little substance, just another low cost airline pretending to be something better.",Boeing 787,Solo Leisure,Business Class,DMK,PER,SIN,February 2016,1.0,3.0,4.0,2.0,,3.0,yes,
scoot,376700,2016-02-06,6,United Kingdom,,"""seats were fantastic""","Economy from Sydney to Singapore and ScootBiz on the way back. Overall, the flight was cheap - you get what you pay for. Bought the fares on a sale, and even with fees with checked-in luggage, it was about half the cost of a full-service airline. The seats were fantastic - especially for a low cost airline. According to Seatguru economy seats were a generous 18""-19"" wide. This is wider than many full-service airlines. Practically speaking, this could mean a difference between being able to tuck your elbows between the seat handles (instead of clashing with your neighbour's elbow) or not. Leg room was also adequate, although I am shorter than average (5'8""). The ScootBiz seat was, obviously, much more comfortable. But note that it is a Premium Economy, rather than Business offering. It involved reclining wide seats but added utility is limited because the leg rest awkwardly stops mid-calf and cuts off your circulation after a while. The major let-downs were twofold. Firstly, the appalling attitude the ground and especially call centre staff. After talking to them I felt like they were doing me a huge favour by allowing me to fly on Scoot. I get that it's a budget airline, but it doesn't cost much (if at all) to be slightly more courteous. The second is the food. You are not allowed to bring your own food, and you need to buy theirs. Not surprisingly, food is not cheap. But unfortunately, the Nasi Lamak I got was greasy and salty. Bottom line: if you're a budget traveller, they are nevertheless solid. If you're an infrequent flyer, I'd consider spending the extra money on a full-service airline.",Boeing 787,Solo Leisure,Economy Class,SYD,SIN,,November 2015,3.0,4.0,1.0,2.0,,5.0,yes,
scoot,375450,2016-02-01,3,Australia,,"""pluses include price and comfort""","We've flown Perth-to-Singapore (economy) more than a dozen times. Pluses include price and comfort. This was our first (and probably last) business class flight with Scoot. Our son, based in Singapore, upgraded us as a gift. The sole benefit was seat size / comfort. I agree with a previous reviewer: Scoot airline attendants are confused. And who can blame them? Scoot advertises an Australian shiraz, but never, ever delivers. It really doesn't matter if you're flying Economy or Business Class, Perth-Singapore or Singapore-to-Perth, there's never, ever that advertised Wolf Blass Shiraz listed in the Food and Beverages catalogue. We really enjoy a glass of red with our evening meal. It just never happens aboard a Scoot flight. Happy to pay that S$9.00 per bottle, even in Biz Class (where it ought to be free) but no there isn't even one little 185 mL bottle of red aboard the plane. We fly abroad over four months every year. We find communication with nearly all airlines easy. Try to communicate with Scoot. It's truly a lost cause.",,Couple Leisure,Business Class,PER,SIN,,January 2016,5.0,3.0,1.0,3.0,3.0,3.0,no,1.0
scoot,375189,2016-01-31,2,Australia,,"""staff all looked confused""","Every year, my daughter and I would travel during school holidays, this year we chose to travel to Singapore. After checking, I noticed Scoot was a couple of hundred dollars cheaper compared to another major airline. So I booked Scoot and booked only 1 luggage for me and my daughter. A day before our flight, my daughter said she might need an extra luggage so I went to the Scoot website ""Manage My Booking"" Section to purchase an extra luggage allowance. It took me half an hour to get to my booking details because the website could not find my booking reference. Finally after getting to my flight details, I added an extra 10kg on top of my luggage allowance of 20kg and paid $34. I also paid $24 to book our seat numbers. I tried to add meals in our booking but the website said meal booking was not available at that moment. Finally on the day of our departure, 15th January 2016, we went to Sydney airport and the check in guy said our luggage was over the 20kg allowance and I said I booked an extra 10kg the night before. They said there was no extra 10kg booked in our flight and that I have to pay $140 extra for the excess weight. I asked them to double check because I know I paid for it the night before. The woman said they see an extra 10kg booking for our return flight. I asked there was a mistake and if they could fix that problem and apply the extra 10kg allowance for this flight. The woman said in a firm tone there's nothing they can do, I have to pay the extra $140.  Before boarding  we bought a couple of bottled water and after take off I pulled a bottle water out of our carry bag but the flight attendant told us we are not allowed to consume any food or drinks we have with us. I said my daughter is thirsty and the flight attendant told us we have to buy water from them which cost $4 for a very small bottle of water, and we waited for at least 15 mins for the bottled water to be given us. An hour after later, the flight attendants started serving meals to those who were successful in booking their meals. I asked one of the flight attendants if I could buy food and she said we have to wait. We waited for more than half an hour before she came to take our order. I ordered a wrap and she asked me if i wanted it warmed up. I said yes, and after paying it took another 30 mins for the food to be served to us. I was observing the staff on board and I noticed they keep on asking each other and they all looked confused.",Boeing 787,Family Leisure,Economy Class,SYD,SIN,,January 2016,1.0,2.0,2.0,1.0,,2.0,no,
scoot,374482,2016-01-28,8,Australia,,"""mostly smiling and friendly""","Singapore to Perth with Scoot, a low-cost airline but with a modern Boeing 787 fleet. Efficient check-in with dedicated ScootBiz lane and embarkation with Biz pax first on board. Seating is hardly business class, more like premium economy. Staff mostly smiling and friendly, efficient to the point of rote. For example, the meal provide in Scootbiz is very basic but reasonably tasty. However, my companion had ordered a different meal to mine. When the attendant was asked for an ice cream the same as is available on my meal, was told no, it was only a Toblerone with her meal. Do it by the book! Looking back to the main cabin there was a separate 'quiet' zone directly behind business area, no children allowed, but low and behold two very small crying children in business section! Scoot, overall, have a good LCC product which compares favourably and in many cases exceeds, service on other airlines. The only downside was the disastrous arrival in Perth, an airport designed, and operated, like one from the 1960s, with zero service standards. Just dreadful.",Boeing 787,Couple Leisure,Business Class,SIN,PER,,January 2016,3.0,3.0,2.0,4.0,2.0,4.0,yes,
scoot,373763,2016-01-25,7,United Kingdom,,"""was pleasantly surprised""","Bangkok to Sydney via Singapore, and the only reason I chose Scoot was the low airfare and I was pleasantly surprised. The plane was clean and sleek. Comfy-ish seats (I'm only 4'11 so leg room isn't an issue for me). The cabin lights were multicoloured. The staff were friendly and smiley. Perhaps because they had comfy looking black and yellow polo shirts/dresses (albeit a little Star Trek like). Not overly efficient with food/drink - they practically ran past with the trolley and if you didn't make eye contact you weren't getting anything. For the price though, and arriving in one peice; I'm taking that as a win.",,Solo Leisure,Economy Class,BKK,SYD,SIN,January 2016,3.0,3.0,3.0,3.0,,4.0,yes,1.0
scoot,373663,2016-01-25,3,Singapore,,"""declined significantly""","I think Scoot’s service quality has declined significantly these days. Yesterday (Jan 23, 2015), I was flying with my friend from Sydney to Singapore. Our flight was delayed. However, neither the check-in desk staff nor the digital displays said anything about the delay. We realized about the delay only when we reached the boarding gate at 1:15PM and found no plane there. The flight took off at 5:51PM (Sydney Time), 4 hours after the original departure time. However, instead of Scoot’s promised 50 dollar voucher for 4 hour delay, the crews shook off their responsibility for the delay by offering the passengers a bottle of water and a packet of chips. Even in that case, they could not provide chips and water bottle for every passenger. In addition,  I and my friend requested the check-in staff to give us seats in the middle of the plane if possible. The check-in desk staff told us that she is giving us seats 44D/F (My friend on 44D, me on 44E and 44F is empty) and we two can use these three seats. However, when we went in, we found that another passenger is assigned to seat 44F. I really don’t understand why it was necessary to lie to us. She was not obliged to give us seats according to our request.",Boeing 787,Couple Leisure,Economy Class,SYD,SIN,,January 2016,1.0,2.0,1.0,1.0,1.0,3.0,no,1.0
scoot,372876,2016-01-21,9,United Kingdom,,"""the best set of flights""","As a 6 ft 3, fairly well built bloke, I regularly struggle with long haul comfort - though this doesn't really stop me from travelling on every opportunity. Scoot were competitively priced on our routes from Hong Kong to Perth and then Perth back to Singapore, so I thought I'd give them a go given their association with Singapore Airlines which bred confidence. I was genuinely amazed how much room I found myself with, seat width I didn't find an issue. On one leg we asked whether it were possible to sit at one of the pairs of seats at the rear of the plane. I highly recommend these. There was plenty of space to the side of the window seat to place books etc. I found the staff pleasant and flights were punctual. I can't comment on the food as I didn't try it but the on-board Wi-Fi was very impressive. Reasonably priced (about £8 for 3 hours if I remember correctly) which kept me entertained. Only negative was the placement of the lighting/attendant buttons on the armrests. Proper design issue there I think. The lack of entertainment was expected so I can't complain but it's probably the only factor that differentiates it negatively from a full service carrier. Overall it was probably the best set of flights I've taken in Economy and put the British Airways 787 offering on the KUL-LHR leg to absolute shame - despite being a budget carrier!",Boeing 787,Solo Leisure,Economy Class,HKG,PER,SIN,January 2016,5.0,5.0,,5.0,4.0,5.0,yes,3.0
scoot,372760,2016-01-21,3,Australia,,"""one of the worst flights""","Our Scoot flight from Perth to Singapore was passable, but the return pretty horrendous and one of the worst flights I've ever been on! Ground staff in Singapore were great and check in very smooth but it was all downhill from there. Boeing 787's are considered to be fairly new but this fleet is looking very worn and the plane was not terribly clean either. Legroom is good (by budget standards) but armrests are tiny and we were repeatedly clicking the overhead light on by accident. Could not decipher many of the announcements due to the poor English and very heavy accents of the attendants. Flight was very turbulent for most of the journey too which didn't help.  If you must travel Scoot, get a seat in the 'quiet zone', or towards the front of the aircraft - even if you have to pay extra. Also, you can bid on business seats and 'win' an upgrade for as little as $100 from what I have heard.",Boeing 787,Couple Leisure,Economy Class,SIN,PER,,January 2016,3.0,2.0,2.0,5.0,,2.0,no,
scoot,372583,2016-01-20,3,Malaysia,,"""real cheap fare""","Melbourne to Singapore with Scoot. Check in was ok, but passengers were made to wait inside the airbridge for almost 10 minutes. The new Boeing 787 aircraft had a layer of black dust on its ventilation slots above passengers' heads. A stewardess told me that they try to turn around the aircraft so fast that there is no time for proper cleaning. The toilet sink was also blocked for most of the flight. Premium selection meal was okay, but very small. The only solace was the real cheap fare that I paid for the flight.",Boeing 787,Solo Leisure,Business Class,MEL,SIN,,January 2016,2.0,3.0,3.0,1.0,1.0,3.0,no,1.0
scoot,367465,2016-01-04,9,United Arab Emirates,,"""would fly again""","Tokyo Narita to Taipei with Scoot. Quick check in. Clean cabin and comfortable seats. On time departure. Premier meal was good. Scoot TV was a hassle to get working. Didn't work on OS9, worked on Samsung tablet. Only 1 free movie per biz seat. Would fly again as was good value.",Boeing 787,Family Leisure,Business Class,NRT,TPE,,December 2015,4.0,4.0,3.0,5.0,,4.0,yes,2.0
scoot,367021,2016-01-02,2,Singapore,,"""seats were very narrow""","Melbourne to Singapore. We booked the seats with extra leg space and even then the seats were very narrow and the arm rest could not be lifted so the hip space was very small. The service of the air steward and stewardesses was awful as well. My parents are Indians and thus when they speak English, they have a thick Indian accent and they tend to speak slowly. However, instead of listening to what they were saying patiently, a stewardess just rolled her eyes which was rude. My family and I are vegetarians so we had bought some food in the airport to eat in the plane. We have done this before during traveling. However, the steward told us outside food was not allowed and so we told them this time we had already brought the food and we wouldn't do it next time while traveling. However, a steward kept glaring at us each time he walked past. I have never seen service where the flight attendants are so rude.",,Family Leisure,Premium Economy,MEL,SIN,,January 2016,2.0,1.0,1.0,3.0,,2.0,no,
scoot,365885,2015-12-29,4,Singapore,,"""didn't feel like Business class""","Flew Scoot from Tokyo to Singapore via Taoyuan. Seat and legroom: Spacious but configuration of 2-3-2 didn't make it feel like Business class. Food: One complimentary meal, one complimentary drink (not free flow). Food portions were very small and even to me as a small eater, it didn't fill me. Taste of food was acceptable. I had the braised chicken rice. Delay: Plane was found faulty at Taoyuan and we were delayed for more than 3 hours, stuck in Taoyuan International. Couldn't take off. They didn't let us off the plane as well for the first hour and it felt claustrophobic. When we went back 3 hours later, it was still the same plane. It took them another half an hour more before we got ready to leave. No compensation of any sort, just an apology which I found unacceptable.",,Solo Leisure,Business Class,Tokyo,Singapore,Taoyuan,December 2015,4.0,3.0,2.0,4.0,,1.0,no,
scoot,364175,2015-12-22,8,Hong Kong,,"""an excellent package""","Wanting to fly 787 was the main motivation to travel with Scoot. Travelled Hong Kong to Sydney with a 30 hour break in Singapore. Flew BIZ which had good seats and leg room. This is a low cost done well with a clear focus on what I find important in a trip. No frills but at a very competitive prize. Check in and boarding was efficient. Food onboard was okay, but did not bother with the inflight entertainment; read a book. Cabin crew well trained and not as busy as legacy carriers. Plane was new and better than than most. At the prices they charge this is an excellent package.",B787,Business,Business Class,Singapore,Sydney,,December 2015,5.0,4.0,3.0,5.0,,5.0,yes,
scoot,361388,2015-12-08,9,New Zealand,,"""good budget airline""","Singapore to Perth with Scoot on 15th November was one of the best flights I have done. Plane and seats were great, staff were great, meal was good. Would not hesitate to fly with them again - the only issue I had was not understanding the wifi, that was my fault. Scoot is a good budget airline.",Boeing 787,Couple Leisure,Economy Class,Singapore,Perth,,November 2015,5.0,5.0,4.0,4.0,3.0,5.0,yes,3.0
scoot,361190,2015-12-07,5,United States,,"""great Business Class rates""","For a recent business trip, I found Scoot which offered some great Business Class rates for locations that I travel to regularly and decided to give them a try. Because of route limitations (Narita to Hong Kong), I had to piece my flight together by purchasing each leg individually. While purchasing my flights, I found that even though the basic airfares offered are the same as those sold on other travel websites, it is not obvious until you have completed your initial order that everything else is ""a la carte"" with regards to cost. Since I fly Singapore Air regularly, it was nice that an option to count my Scoot flight on my Kris Flyer account, it was ridiculous that I have to pay extra for this feature ($20-$30 extra). But there are a number of things that Scoot's website either fails to disclose, is not well worded or has hidden on some obscure page on their site requiring hours of searching. One items it that their online check in is only available for flights DEPARTING from Singapore. Additionally, I suggest making sure to double and triple check your travel dates and times since their website did not provide me with a flight on the date and time of day that I had requested (requested Fri evening, was giving FRI AM past midnight schedule instead of making it Sat AM past midnight). For the HK to Singapore leg, I found that Scoot offered a nice comfortable ride, fast boarding (Business Class) and fairly good service from the flight crew. Scoot is definitely an all economy airline since additional beverages beyond what was included with the meal were offered even for purchase. Speaking of the meal, unless you like eating what is similar to cheap frozen microwave meals, I suggest as others have mentioned to bring your own food along. Also the flight crew do not remove the plastic cover before serving you so make sure to drape your napkin across your clothes to avoid splattering yourself. At least the flight crew were nice and friendly and were dressed like flight crew's from the 50's and 60's which was a nice change from the stuffy or garish looking uniforms that other airlines use. As for my Singapore to Narita flight, this is when I learned that Scoot's website made an error with my flight request. Like I noted previously, I had requested for a flight on Friday afternoon or evening specifically and did not realize that it had offered me a flight just past midnight on Thursday evening instead of Saturday. So this is where things got really interesting. First, based on the way the website was worded when I attempting to login and make a flight change 2 days before hand that the site said I could not make any changes until 24 hours before my scheduled flight. So I waited and tried to make the change 24 hours before my flight but was still not allowed to do so. Well like any other traveler, I decided to just call and have the change made over the phone - only to my surprise to learn that I was marked a ""No Show"" because the flight I had paid for had already boarded and was about to depart. Unlike other airlines, the Scoot rep rudely told me that the error was my fault and that their policy was to not refund the cost of the flight especially since I was now marked as a ""No Show"" and became argumentative, so Customer Service is definitely not a strong feature for Scoot.",Boeing 787,Business,Business Class,Singapore,Narita,,November 2015,4.0,4.0,1.0,3.0,,3.0,no,
scoot,358055,2015-11-24,4,Australia,,"""fly Scoot and bring my own food""","Flew Scoot and purchased the FlyBagEat. Comfort wise was actually good even for economy. Food for Melbourne to Singapore leg was passable although the servings was small compared to normal economy food, not enough to last the 7 hours flight. Very bad food for the return leg Singapore to Melbourne. Breakfast was scrambled eggs set or croissants with ham and cheese. The eggs was a huge disappointment and the hash brown was mushy. The croisant was cold. Scoot should be penalised for serving this kind of food. Asked about the scrambled eggs, a staff responded there had been complaints. Will still fly Scoot and bring my own food.",Boeing 787,Couple Leisure,Economy Class,Melbourne,Singapore,,November 2015,4.0,3.0,1.0,2.0,2.0,3.0,yes,2.0
scoot,357457,2015-11-24,5,Singapore,,"""friendly staff, good quality seating""","This is maybe the 8th time I've flown Scoot, and the 7th for Scootbiz - I'm writing this review on the way to Singapore. The subject line should be ""They Could Do So Much Better"". Great new airline, friendly staff, good quality seating, but their systems are completely outdated. If you are going to offer wifi and scootTV, then do the basics and make sure they work. The wifi logins with partners don't work, so even if you have a valid account, you still have to pay each time you board. And ScootTV, just deplorable, really bad. If you're just interested in the seat leg and arm room, they're great. If you want to actually watch something, forget it. Do not exceed your baggage limitation as they will screw you at $21/kg.",Boeing 787,Business,Business Class,Sydney,Singapore,,November 2015,4.0,4.0,2.0,3.0,1.0,3.0,no,1.0
scoot,358084,2015-11-23,3,Australia,,"""pay for virtually everything""","I bought a ScootBiz ticket, curious to see exactly what you get and if it was worthwhile. Starting with the booking process, you get the promise of a big seat (not a lay-flat such as AirAsia), free seat allocation, 20 or 30kg of luggage and a premium meal. The meal was terrible - probably the worst airline food I've had. Starting a bit early at Changi airport - we were told bluntly that early check-in would be additional cost - even for Scoot Biz.  Neither is internet and depending on what you read - even the streaming entertainment. Once onboard, I found the extra-large seat to be hard as a rock and only reclined a bit - not enough for a comfortable sleep. Yes, it was better than economy seating, but not much. And after 5 hours of flying, a request for a 100ml cup of water was denied - the Scootie insisting that I had to pay for drinks. The staff seem inexperienced, but even worse not having a very good time. It feels like you pay for virtually everything, even in ScootBiz.",Boeing 787,Couple Leisure,Business Class,SIN,MEL,,November 2015,2.0,2.0,1.0,2.0,,4.0,no,
scoot,357957,2015-11-23,10,United Kingdom,,"""seat was very comfortable""","Flew Scoot from Bangkok Don Mueang to Singapore on a new Boeing 787. Upgraded on the bid app online to business class for only £30. Boarding was very quick and organised and the flight pushed back ahead of schedule. Seat was very comfortable and offered good pitch. Crews very friendly and also lots of information from the flight crew as well. Food was not good but for £70 total price for a 2.5 hour flight in business class it was an absolute steal, so I can't complain. Will be flying this route a lot in the next few months and will be using Scoot instead of Air Asia or Jetstar.",Boeing 787,Solo Leisure,Business Class,DMK,SIN,,November 2015,5.0,5.0,3.0,5.0,,5.0,yes,
scoot,356735,2015-11-17,9,Australia,,"""decent seat, great leg room""","Flew on ScootBiz for a short hop from Kaohsiung to Osaka. A new Boeing 787 with decent seat, great leg room and attentive service. I'm more than happy to trade off onboard entertainment, mediocre food one would expect in economy class on a full fare airline for the better seat (think old school regional business class seat) on a new plane. Okay, the food was pretty poor, but I'm not sure what some of other users were expecting of the ScootBiz seat/experience. The fare I paid was comparable to China Airlines Economy fare for this leg. I know for example that Sydney-Singapore on ScootBiz can be cheaper than Economy on SIA.",Boeing 787,Solo Leisure,Business Class,Kaohsiung,Osaka,,November 2015,5.0,4.0,2.0,4.0,,5.0,yes,
scoot,355592,2015-11-12,9,Singapore,,"""highly recommend Scoot""","Clean, big and spacious, I love this aircraft! Normally for short-haul flights, budget airlines would use smaller airplanes with 3-3 seat arrangement. However, for this trip from Hong Kong to Singapore, we managed to sit in Scoot's Boeing 787 with the 2-3-2 seat arrangement. It was very spacious and clean. Staff were friendly. Seat was very comfortable, I slept during my 3 hours journey. No delay, no lost baggage which are good news. And like other budget flights, there were no meals or inflight entertainment. However, these could be purchased on board. Would highly recommend Scoot for short haul flights for price, service and comfort.",Boeing 787,Family Leisure,Economy Class,Hong Kong,Singapore,,November 2015,4.0,5.0,,4.0,,5.0,yes,
scoot,354640,2015-11-09,8,Australia,,Scoot customer review,"Hong Kong to Perth via Singapore with Scoot. Was very pleased with the handling of the situation when we missed our flight to Perth after a six hour delay in Hong Kong. Meal vouchers were given and was adequate if eating at the local food hall. As always was wise to take out insurance to cover just this sort of situation as we had to stay a couple of extra nights in Singapore. Would have been nice if we could have had some sort of corporate discount with accommodation. In Singapore Airport getting our bags was another issue. Was delayed for a time and could not find our bags till we started filling a lost and claim form it turned up. All in all an experience, but love Singapore so was not fuzzed by having to stay a couple of extra nights. Happy with the premium economy upgrade on our trip back to Perth.",Boeing 787,Couple Leisure,Economy Class,HKG,PER,SIN,November 2015,4.0,3.0,2.0,4.0,,4.0,yes,
scoot,353910,2015-11-06,1,Bahamas,,"""Give Scoot the Boot""","Give Scoot the Boot - travelled on flight TZ2 - Singapore to Sydney, night flight. The seating layout is not Business Class - more like a bad Premium Economy on any other airline. No leg room when seat in front is pushed back. No blanket, no pillow (this was a night flight). Flight crew had no smiles or personality and barely spoke English. It was a quick flight due to the new Boeing 787 - just 7 hours all up - thank goodness as we could not wait to get off the plane and stretch our legs. Even though the Food was pre-ordered on booking, nothing was served until 3 hours out of Sydney. If you wanted food before then, you had to pay extra for it - drinks too. When food did appear it was terrible quality. The coffee was instant, with powered milk in a polystyrene cup! and last but not least - NO Inflight Entertainment or WIFI connectivity !! Yes - Scoot is the budget arm of Singapore Airlines but, how budget does 'budget Scoot business class' have to get.",Boeing 787 Dreamliner,Solo Leisure,Business Class,Singapore,Sydney,,September 2015,1.0,1.0,1.0,4.0,1.0,1.0,no,1.0
